timestamp,packet_size_sum,packet_count
2011-08-15 10:13:59,120,2
2011-08-15 10:14:31,208,2
2011-08-15 10:15:28,1548,15
2011-08-15 10:15:29,20734,206
2011-08-15 10:15:30,4853,26
2011-08-15 10:15:32,1124,6
2011-08-15 10:17:32,312,4
2011-08-15 10:19:21,228,3
2011-08-15 10:20:08,312,4
2011-08-15 10:20:50,457,4
2011-08-15 10:20:55,524,4
2011-08-15 10:21:35,486,2
2011-08-15 10:22:32,464,2
2011-08-15 10:23:23,312,4
2011-08-15 10:25:59,312,4
2011-08-15 10:27:13,208,2
2011-08-15 10:27:22,154,2
2011-08-15 10:27:23,85,1
2011-08-15 10:27:24,85,1
2011-08-15 10:27:25,85,1
2011-08-15 10:27:59,732,7
2011-08-15 10:28:48,732,7
2011-08-15 10:29:46,854,7
2011-08-15 10:31:05,124,2
2011-08-15 10:31:08,124,2
2011-08-15 10:31:14,124,2
2011-08-15 10:31:15,124,2
2011-08-15 10:31:18,124,2
2011-08-15 10:31:24,124,2
2011-08-15 10:31:36,124,2
2011-08-15 10:31:39,124,2
2011-08-15 10:31:42,5098,36
2011-08-15 10:31:45,124,2
2011-08-15 10:31:50,312,4
2011-08-15 10:32:37,145869,100
2011-08-15 10:32:38,190764,126
2011-08-15 10:32:39,189250,125
2011-08-15 10:32:40,189250,125
2011-08-15 10:32:41,189250,125
2011-08-15 10:32:42,189250,125
2011-08-15 10:32:43,189250,125
2011-08-15 10:32:44,189250,125
2011-08-15 10:32:45,189250,125
2011-08-15 10:32:46,190764,126
2011-08-15 10:32:47,189250,125
2011-08-15 10:32:48,189250,125
2011-08-15 10:32:49,187736,124
2011-08-15 10:32:50,190764,126
2011-08-15 10:32:51,189250,125
2011-08-15 10:32:52,189250,125
2011-08-15 10:32:53,189250,125
2011-08-15 10:32:54,190764,126
2011-08-15 10:32:55,189250,125
2011-08-15 10:32:56,187736,124
2011-08-15 10:32:57,189250,125
2011-08-15 10:32:58,190764,126
2011-08-15 10:32:59,189250,125
2011-08-15 10:33:00,189250,125
2011-08-15 10:33:01,189250,125
2011-08-15 10:33:02,189250,125
2011-08-15 10:33:03,189250,125
2011-08-15 10:33:04,189250,125
2011-08-15 10:33:05,190764,126
2011-08-15 10:33:06,189250,125
2011-08-15 10:33:07,190764,126
2011-08-15 10:33:08,189250,125
2011-08-15 10:33:09,190764,126
2011-08-15 10:33:10,187736,124
2011-08-15 10:33:11,190764,126
2011-08-15 10:33:12,189250,125
2011-08-15 10:33:13,190764,126
2011-08-15 10:33:14,189250,125
2011-08-15 10:33:15,190764,126
2011-08-15 10:33:16,189250,125
2011-08-15 10:33:17,189250,125
2011-08-15 10:33:18,189250,125
2011-08-15 10:33:19,190764,126
2011-08-15 10:33:20,190764,126
2011-08-15 10:33:21,189250,125
2011-08-15 10:33:22,190764,126
2011-08-15 10:33:23,187736,124
2011-08-15 10:33:24,190764,126
2011-08-15 10:33:25,189250,125
2011-08-15 10:33:26,190764,126
2011-08-15 10:33:27,189250,125
2011-08-15 10:33:28,190764,126
2011-08-15 10:33:29,190764,126
2011-08-15 10:33:30,187736,124
2011-08-15 10:33:31,190764,126
2011-08-15 10:33:32,190764,126
2011-08-15 10:33:33,189250,125
2011-08-15 10:33:34,191007,127
2011-08-15 10:33:35,189250,125
2011-08-15 10:33:36,190764,126
2011-08-15 10:33:37,189250,125
2011-08-15 10:33:38,190764,126
2011-08-15 10:33:39,189250,125
2011-08-15 10:33:40,190764,126
2011-08-15 10:33:41,189250,125
2011-08-15 10:33:42,190764,126
2011-08-15 10:33:43,190764,126
2011-08-15 10:33:44,189250,125
2011-08-15 10:33:45,189250,125
2011-08-15 10:33:46,190764,126
2011-08-15 10:33:47,190764,126
2011-08-15 10:33:48,189250,125
2011-08-15 10:33:49,190764,126
2011-08-15 10:33:50,190764,126
2011-08-15 10:33:51,187736,124
2011-08-15 10:33:52,190764,126
2011-08-15 10:33:53,190764,126
2011-08-15 10:33:54,190764,126
2011-08-15 10:33:55,190764,126
2011-08-15 10:33:56,189250,125
2011-08-15 10:33:57,190764,126
2011-08-15 10:33:58,189250,125
2011-08-15 10:33:59,189493,126
2011-08-15 10:34:00,190764,126
2011-08-15 10:34:01,190764,126
2011-08-15 10:34:02,190764,126
2011-08-15 10:34:03,190764,126
2011-08-15 10:34:04,190764,126
2011-08-15 10:34:05,187736,124
2011-08-15 10:34:06,190764,126
2011-08-15 10:34:07,190764,126
2011-08-15 10:34:08,190764,126
2011-08-15 10:34:09,190764,126
2011-08-15 10:34:10,190764,126
2011-08-15 10:34:11,190764,126
2011-08-15 10:34:12,187736,124
2011-08-15 10:34:13,190764,126
2011-08-15 10:34:14,190764,126
2011-08-15 10:34:15,189250,125
2011-08-15 10:34:16,190764,126
2011-08-15 10:34:17,190764,126
2011-08-15 10:34:18,190764,126
2011-08-15 10:34:19,189250,125
2011-08-15 10:34:20,190764,126
2011-08-15 10:34:21,190764,126
2011-08-15 10:34:22,189250,125
2011-08-15 10:34:23,190764,126
2011-08-15 10:34:24,192278,127
2011-08-15 10:34:25,189250,125
2011-08-15 10:34:26,189250,125
2011-08-15 10:34:27,190764,126
2011-08-15 10:34:28,190764,126
2011-08-15 10:34:29,190764,126
2011-08-15 10:34:30,190764,126
2011-08-15 10:34:31,190764,126
2011-08-15 10:34:32,189250,125
2011-08-15 10:34:33,189250,125
2011-08-15 10:34:34,190764,126
2011-08-15 10:34:35,190764,126
2011-08-15 10:34:36,190764,126
2011-08-15 10:34:37,190764,126
2011-08-15 10:34:38,190764,126
2011-08-15 10:34:39,190764,126
2011-08-15 10:34:40,189250,125
2011-08-15 10:34:41,190764,126
2011-08-15 10:34:42,189250,125
2011-08-15 10:34:43,190764,126
2011-08-15 10:34:44,190764,126
2011-08-15 10:34:45,190764,126
2011-08-15 10:34:46,190764,126
2011-08-15 10:34:47,189250,125
2011-08-15 10:34:48,190764,126
2011-08-15 10:34:49,190764,126
2011-08-15 10:34:50,190764,126
2011-08-15 10:34:51,190764,126
2011-08-15 10:34:52,190764,126
2011-08-15 10:34:53,190764,126
2011-08-15 10:34:54,189250,125
2011-08-15 10:34:55,189250,125
2011-08-15 10:34:56,190764,126
2011-08-15 10:34:57,190764,126
2011-08-15 10:34:58,190764,126
2011-08-15 10:34:59,192278,127
2011-08-15 10:35:00,190764,126
2011-08-15 10:35:01,187736,124
2011-08-15 10:35:02,190764,126
2011-08-15 10:35:03,190764,126
2011-08-15 10:35:04,190764,126
2011-08-15 10:35:05,190932,128
2011-08-15 10:35:06,190992,129
2011-08-15 10:35:07,190992,129
2011-08-15 10:35:08,189250,125
2011-08-15 10:35:09,190848,127
2011-08-15 10:35:10,190908,128
2011-08-15 10:35:11,190764,126
2011-08-15 10:35:12,190764,126
2011-08-15 10:35:13,190764,126
2011-08-15 10:35:14,190848,127
2011-08-15 10:35:15,189250,125
2011-08-15 10:35:16,190908,128
2011-08-15 10:35:17,190764,126
2011-08-15 10:35:18,190764,126
2011-08-15 10:35:19,190764,126
2011-08-15 10:35:20,190764,126
2011-08-15 10:35:21,190764,126
2011-08-15 10:35:22,189250,125
2011-08-15 10:35:23,190764,126
2011-08-15 10:35:24,190848,127
2011-08-15 10:35:25,190764,126
2011-08-15 10:35:26,190764,126
2011-08-15 10:35:27,190764,126
2011-08-15 10:35:28,189394,127
2011-08-15 10:35:29,190764,126
2011-08-15 10:35:30,190764,126
2011-08-15 10:35:31,190764,126
2011-08-15 10:35:32,190764,126
2011-08-15 10:35:33,190764,126
2011-08-15 10:35:34,190764,126
2011-08-15 10:35:35,191058,130
2011-08-15 10:35:36,189250,125
2011-08-15 10:35:37,190824,127
2011-08-15 10:35:38,113550,75
2011-08-15 10:35:39,160484,106
2011-08-15 10:35:40,190764,126
2011-08-15 10:35:41,190764,126
