timestamp,packet_size_sum,packet_count
2011-08-16 11:56:24,934,10
2011-08-16 11:56:25,2202,21
2011-08-16 11:56:26,60,1
2011-08-16 11:56:28,442,5
2011-08-16 11:56:29,60,1
2011-08-16 11:56:30,1975,24
2011-08-16 11:56:31,1100,13
2011-08-16 11:56:32,1062,13
2011-08-16 11:56:33,7551,55
2011-08-16 11:56:34,27773,61
2011-08-16 11:56:35,44847,87
2011-08-16 11:56:36,12685,17
2011-08-16 11:56:37,22083,54
2011-08-16 11:56:38,40944,119
2011-08-16 11:56:39,69696,101
2011-08-16 11:56:40,62778,106
2011-08-16 11:56:41,62388,91
2011-08-16 11:56:42,93725,137
2011-08-16 11:56:43,67308,100
2011-08-16 11:56:44,65301,100
2011-08-16 11:56:45,59847,103
2011-08-16 11:56:46,50352,79
2011-08-16 11:56:47,40165,57
2011-08-16 11:56:48,8070,12
2011-08-16 11:56:49,8788,26
2011-08-16 11:56:50,13718,27
2011-08-16 11:56:51,11072,22
2011-08-16 11:56:52,15764,20
2011-08-16 11:56:53,17135,29
2011-08-16 11:56:54,7170,18
2011-08-16 11:56:55,9426,27
2011-08-16 11:56:56,21180,37
2011-08-16 11:56:57,16770,23
2011-08-16 11:56:58,13114,23
2011-08-16 11:56:59,9928,20
2011-08-16 11:57:00,11072,16
2011-08-16 11:57:01,13086,23
2011-08-16 11:57:02,14076,18
2011-08-16 11:57:03,18594,21
2011-08-16 11:57:04,20978,35
2011-08-16 11:57:05,24842,29
2011-08-16 11:57:06,20270,25
2011-08-16 11:57:07,32268,32
2011-08-16 11:57:08,40192,44
2011-08-16 11:57:09,61146,65
2011-08-16 11:57:10,88492,96
2011-08-16 11:57:11,109958,161
2011-08-16 11:57:12,12280,12
2011-08-16 11:57:13,26290,29
2011-08-16 11:57:14,48250,73
2011-08-16 11:57:15,49262,71
2011-08-16 11:57:16,38636,42
2011-08-16 11:57:17,43334,48
2011-08-16 11:57:18,43046,43
2011-08-16 11:57:19,49564,56
2011-08-16 11:57:20,63640,74
2011-08-16 11:57:21,87744,90
2011-08-16 11:57:22,141512,164
2011-08-16 11:57:23,46744,76
2011-08-16 11:57:24,12400,14
2011-08-16 11:57:25,30754,31
2011-08-16 11:57:26,69498,75
2011-08-16 11:57:27,124584,126
2011-08-16 11:57:28,166674,177
2011-08-16 11:57:29,138996,150
2011-08-16 11:57:30,137602,151
2011-08-16 11:57:31,137254,145
2011-08-16 11:57:32,137212,144
2011-08-16 11:57:33,137896,156
2011-08-16 11:57:34,167858,173
2011-08-16 11:57:35,136984,140
2011-08-16 11:57:36,139038,151
2011-08-16 11:57:37,109494,155
2011-08-16 11:57:38,7642,7
2011-08-16 11:57:39,12400,14
2011-08-16 11:57:40,30874,33
2011-08-16 11:57:41,75380,76
2011-08-16 11:57:42,113048,158
2011-08-16 11:57:43,17038,19
2011-08-16 11:57:44,32508,36
2011-08-16 11:57:45,92514,97
2011-08-16 11:57:46,101496,102
2011-08-16 11:57:47,119916,120
2011-08-16 11:57:48,113938,117
2011-08-16 11:57:49,112088,110
2011-08-16 11:57:50,137566,150
2011-08-16 11:57:51,150314,169
2011-08-16 11:57:52,161664,166
2011-08-16 11:57:53,155122,153
2011-08-16 11:57:54,155134,153
2011-08-16 11:57:55,159760,158
2011-08-16 11:57:56,143670,155
2011-08-16 11:57:57,167966,175
2011-08-16 11:57:58,145912,144
2011-08-16 11:57:59,155188,154
2011-08-16 11:58:00,167990,175
2011-08-16 11:58:01,143136,146
2011-08-16 11:58:02,149576,158
2011-08-16 11:58:03,164746,169
2011-08-16 11:58:04,160450,171
2011-08-16 11:58:05,155686,163
2011-08-16 11:58:06,139718,137
2011-08-16 11:58:07,152562,159
2011-08-16 11:58:08,167708,170
2011-08-16 11:58:09,143556,154
2011-08-16 11:58:10,148928,146
2011-08-16 11:58:11,136660,134
2011-08-16 11:58:12,163376,170
2011-08-16 11:58:13,165495,186
2011-08-16 11:58:14,153608,152
2011-08-16 11:58:15,142282,157
2011-08-16 11:58:16,136930,139
2011-08-16 11:58:17,155770,165
2011-08-16 11:58:18,155188,154
2011-08-16 11:58:19,143166,147
2011-08-16 11:58:20,150724,152
2011-08-16 11:58:21,146464,147
2011-08-16 11:58:22,137104,142
2011-08-16 11:58:23,139934,141
2011-08-16 11:58:24,137038,141
2011-08-16 11:58:25,155656,162
2011-08-16 11:58:26,137200,144
2011-08-16 11:58:27,140162,145
2011-08-16 11:58:28,137296,146
2011-08-16 11:58:29,158888,168
2011-08-16 11:58:30,137386,147
2011-08-16 11:58:31,146086,147
2011-08-16 11:58:32,149450,155
2011-08-16 11:58:33,136810,137
2011-08-16 11:58:34,136768,136
2011-08-16 11:58:35,138282,137
2011-08-16 11:58:36,158888,168
2011-08-16 11:58:37,140108,144
2011-08-16 11:58:38,137668,152
