timestamp,packet_size_sum,packet_count
2011-08-11 08:33:48,9370,68
2011-08-11 08:33:49,288,3
2011-08-11 08:33:50,392,4
2011-08-11 08:33:51,104,1
2011-08-11 08:33:52,720,5
2011-08-11 08:33:53,392,4
2011-08-11 08:33:54,288,3
2011-08-11 08:33:55,104,1
2011-08-11 08:33:56,208,2
2011-08-11 08:33:57,904,7
2011-08-11 08:33:58,288,3
2011-08-11 08:33:59,208,2
2011-08-11 08:34:00,104,1
2011-08-11 08:34:01,2464,15
2011-08-11 08:34:02,368,4
2011-08-11 08:34:03,5780,38
2011-08-11 08:34:04,439,5
2011-08-11 08:34:05,1018,12
2011-08-11 08:34:06,184,2
2011-08-11 08:34:07,184,2
2011-08-11 08:34:08,945,10
2011-08-11 08:34:11,62,1
2011-08-11 08:34:13,62,1
2011-08-11 08:34:14,123,1
2011-08-11 08:34:16,62,1
2011-08-11 08:34:17,62,1
2011-08-11 08:34:22,62,1
2011-08-11 08:34:26,183,2
2011-08-11 08:34:34,12468,84
2011-08-11 08:34:35,2104,28
2011-08-11 08:34:36,20169,126
2011-08-11 08:34:37,15481,58
2011-08-11 08:34:38,736,8
2011-08-11 08:34:39,184,2
2011-08-11 08:34:40,184,2
2011-08-11 08:34:41,368,4
2011-08-11 08:34:42,184,2
2011-08-11 08:34:43,184,2
2011-08-11 08:34:45,2412,31
2011-08-11 08:34:56,262,4
2011-08-11 08:34:57,60,1
2011-08-11 08:34:59,123,1
2011-08-11 08:35:05,123,1
2011-08-11 08:35:06,60,1
2011-08-11 08:35:36,322,5
2011-08-11 08:35:39,123,1
2011-08-11 08:35:45,123,1
2011-08-11 08:35:57,183,2
2011-08-11 08:36:27,62,1
2011-08-11 08:36:28,260,4
2011-08-11 08:36:31,123,1
2011-08-11 08:36:36,123,1
2011-08-11 08:36:48,123,1
2011-08-11 08:36:49,60,1
2011-08-11 08:37:00,184,2
2011-08-11 08:37:01,184,2
2011-08-11 08:37:02,184,2
2011-08-11 08:37:03,1186,9
2011-08-11 08:37:19,999,10
2011-08-11 08:37:20,60,1
2011-08-11 08:37:28,184,2
2011-08-11 08:37:29,368,4
2011-08-11 08:37:30,5154,10
2011-08-11 08:37:31,22508,19
2011-08-11 08:37:40,140585,124
2011-08-11 08:37:44,279,3
2011-08-11 08:37:45,8925,19
2011-08-11 08:37:46,148448,157
2011-08-11 08:37:47,101117,137
2011-08-11 08:37:48,159959,180
2011-08-11 08:37:49,142198,167
2011-08-11 08:37:50,132130,161
2011-08-11 08:37:51,5792,19
2011-08-11 08:37:52,60043,72
2011-08-11 08:37:53,359782,385
2011-08-11 08:37:54,9628,20
2011-08-11 08:37:55,51331,53
2011-08-11 08:37:56,152604,141
2011-08-11 08:37:57,140572,133
2011-08-11 08:37:58,140411,123
